n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
5,0.09051132202148438,0.0,0.4414803981781006,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8762535972791489,0.8762535972791489,0.0,9
5,0.11526918411254883,0.0,0.49835944175720215,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8809115832762167,0.8809115832762167,0.0,2
5,0.12527060508728027,0.0,0.4883580207824707,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.881497948016416,0.881497948016416,0.0,1
5,0.09351062774658203,0.0,0.509124755859375,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8794754550944698,0.8794754550944698,0.0,5
5,0.1182711124420166,0.0,0.5261318683624268,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8801517503017761,0.8801517503017761,0.0,3
5,0.10627031326293945,0.0,0.5521714687347412,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8795005558881381,0.8795005558881381,0.0,4
5,0.08946561813354492,0.0,0.5171253681182861,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8787697565143101,0.8787697565143101,0.0,6
5,0.1182711124420166,0.0,0.57000732421875,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.877286389008158,0.877286389008158,0.0,8
5,0.11927056312561035,0.0,0.4943580627441406,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8786186753715317,0.8786186753715317,0.0,7
4,0.08649873733520508,0.0,0.3580291271209717,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8755704813570999,0.8755704813570999,0.0,12
4,0.07270526885986328,0.0,0.35607218742370605,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8757110842958111,0.8757110842958111,0.0,11
4,0.08346796035766602,0.0,0.3848719596862793,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8784770514603615,0.8784770514603615,0.0,10
4,0.10931205749511719,0.0,0.3887772560119629,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8790196419259517,0.8790196419259517,0.0,9
4,0.09951162338256836,0.0,0.4402921199798584,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8854335753951303,0.8854335753951303,0.0,5
4,0.08746838569641113,0.0,0.4216463565826416,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.885743519781719,0.885743519781719,0.0,4
4,0.11531305313110352,0.0,0.4452803134918213,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8860585197934595,0.8860585197934595,0.0,3
4,0.08649873733520508,0.0,0.448291540145874,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8861935483870967,0.8861935483870967,0.0,2
4,0.08346796035766602,0.0,0.4256467819213867,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8865030674846626,0.8865030674846626,0.0,1
4,0.06869745254516602,0.0,0.468095064163208,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8854051290789811,0.8854051290789811,0.0,6
4,0.08751106262207031,0.0,0.43155717849731445,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8842303414049799,0.8842303414049799,0.0,7
4,0.08751058578491211,0.0,0.4512946605682373,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8835974304068522,0.8835974304068522,0.0,8
3,0.07749676704406738,0.0,0.25246691703796387,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8771627786864078,0.8771627786864078,0.0,11
3,0.08249640464782715,0.0,0.2474672794342041,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8765378989933752,0.8765378989933752,0.0,12
